gene_id,HBR_Rep1_ERCC-Mix2,HBR_Rep2_ERCC-Mix2,HBR_Rep3_ERCC-Mix2,UHR_Rep1_ERCC-Mix1,UHR_Rep2_ERCC-Mix1,UHR_Rep3_ERCC-Mix1
ENSG00000290051,0,0,0,0,0,0
ENSG00000189298|ZKSCAN3,0,0,0,0,0,0
ENSG00000294493,0,0,0,0,0,0
ENSG00000158691|ZSCAN12,0,0,0,0,0,0
ENSG00000300715,0,0,0,0,0,0
ENSG00000310015,0,0,0,0,0,0
ENSG00000251877|RNU2-45P,0,0,0,0,0,0
ENSG00000187987|ZSCAN23,0,0,0,0,0,0
ENSG00000231162|COX11P1,0,0,0,0,0,0
ENSG00000287804,0,0,0,0,0,0
ENSG00000219262|OR2E1P,0,0,0,0,0,0
ENSG00000294166,0,0,0,0,0,0
ENSG00000286819,0,0,0,0,0,0
ENSG00000198704|GPX6,0,0,0,0,0,0
ENSG00000306829,0,0,0,0,0,0
ENSG00000224586|GPX5,0,0,0,0,0,0
ENSG00000232040|SCAND3,0,0,0,0,0,0
ENSG00000246350|ZBED9-AS1,0,0,0,0,0,0
ENSG00000271440|COX8CP1,0,0,0,0,0,0
ENSG00000287279,0,0,0,0,0,0
ENSG00000304871,0,0,0,0,0,0
ENSG00000235570|LINC00533,0,0,0,0,0,0
ENSG00000304852,0,0,0,0,0,0
ENSG00000237425|RPSAP2,0,0,0,0,0,0
ENSG00000307816,0,0,0,0,0,0
ENSG00000307837,0,0,0,0,0,0
ENSG00000235559|NOP56P1,0,0,0,0,0,0
ENSG00000307858,0,0,0,0,0,0
ENSG00000225173,0,0,0,0,0,0
ENSG00000225595|LINC01623,0,0,0,0,0,0
ENSG00000213916|RPL13P,0,0,0,0,0,0
ENSG00000300690,0,0,0,0,0,0
ENSG00000233366|ZNF90P2,0,0,0,0,0,0
ENSG00000299124,0,0,0,0,0,0
ENSG00000224157|HCG14,0,0,0,0,0,0
ENSG00000204713|TRIM27,0,0,0,0,0,0
ENSG00000212240|RNU6-930P,0,0,0,0,0,0
ENSG00000204709|LINC01556,0,0,0,0,0,0
ENSG00000297763,0,0,0,0,0,0
ENSG00000305894,0,0,0,0,0,0
ENSG00000308762,0,0,0,0,0,0
ENSG00000228666|KRT18P1,0,0,0,0,0,0
ENSG00000263426|RN7SL471P,0,0,0,0,0,0
ENSG00000227214|HCG15,0,0,0,0,0,0
ENSG00000197935|ZNF311,0,0,0,0,0,0
ENSG00000305104,0,0,0,0,0,0
ENSG00000223677|OR2AD1P,0,0,0,0,0,0
ENSG00000277661|OR2W1-AS1,0,0,0,0,0,0
ENSG00000204704|OR2W1,0,0,0,0,0,0
ENSG00000236909|OR2P1P,0,0,0,0,0,0
ENSG00000228364|SAR1AP1,0,0,0,0,0,0
ENSG00000204703|OR2B3,0,0,0,0,0,0
ENSG00000204702|OR2J1,0,0,0,0,0,0
ENSG00000204701|OR2J3,0,0,0,0,0,0
ENSG00000227206,0,0,0,0,0,0
ENSG00000290479,0,0,0,0,0,0
ENSG00000203492|OR2N1P,0,0,0,0,0,0
ENSG00000308418,0,0,0,0,0,0
ENSG00000284656,0,0,0,0,0,0
ENSG00000290496|LINC03003,0,0,0,0,0,0
ENSG00000204700|OR2J2,0,0,0,0,0,0
ENSG00000224233|OR2J4P,0,0,0,0,0,0
ENSG00000290478,0,0,0,0,0,0
ENSG00000230598|OR2H4P,0,0,0,0,0,0
ENSG00000213911|OR2G1P,0,0,0,0,0,0
ENSG00000295878,0,0,0,0,0,0
ENSG00000204697|OR2U1P,0,0,0,0,0,0
ENSG00000242524|OR2U2P,0,0,0,0,0,0
ENSG00000295863,0,0,0,0,0,0
ENSG00000197171|OR2B4P,0,0,0,0,0,0
ENSG00000204695|OR14J1,0,0,0,0,0,0
ENSG00000230056|DDX6P1,0,0,0,0,0,0
ENSG00000243729|OR5V1,0,0,0,0,0,0
ENSG00000112462|OR12D3,0,0,0,0,0,0
ENSG00000280236|OR12D2,0,0,0,0,0,0
ENSG00000251608|OR12D1,0,0,0,0,0,0
ENSG00000204694|OR11A1,0,0,0,0,0,0
ENSG00000206474|OR10C1,0,0,0,0,0,0
ENSG00000277881,0,0,0,0,0,0
ENSG00000204688|OR2H1,0,0,0,0,0,0
ENSG00000225797|UBDP1,0,0,0,0,0,0
ENSG00000230164|MAS1LP1,0,0,0,0,0,0
ENSG00000299453,0,0,0,0,0,0
ENSG00000289203,0,0,0,0,0,0
ENSG00000204687|MAS1L,0,0,0,0,0,0
ENSG00000213900|RPS17P1,0,0,0,0,0,0
ENSG00000229274|LINC02829,0,0,0,0,0,0
ENSG00000224582|LINC01015,0,0,0,0,0,0
ENSG00000229281|GPR53P,0,0,0,0,0,0
ENSG00000237988|OR2I1,0,0,0,0,0,0
ENSG00000213886|UBD,0,0,0,0,0,0
ENSG00000204681|GABBR1,0,0,0,0,0,0
ENSG00000232173|OR2H5P,0,0,0,0,0,0
ENSG00000227609|TMEM183AP1,0,0,0,0,0,0
ENSG00000201330|SNORD32B,0,0,0,0,0,0
ENSG00000231301|RPL13AP,0,0,0,0,0,0
ENSG00000204657|OR2H2,0,0,0,0,0,0
ENSG00000309476,0,0,0,0,0,0
ENSG00000301820,0,0,0,0,0,0
ENSG00000235238|SUMO2P1,0,0,0,0,0,0
ENSG00000204655|MOG,0,0,0,0,0,0
ENSG00000204644|ZFP57,0,0,0,0,0,0
ENSG00000310484,0,0,0,0,0,0
ENSG00000214922|HLA-F-AS1,0,0,0,0,0,0
ENSG00000233916|ZDHHC20P1,0,0,0,0,0,0
ENSG00000204642|HLA-F,0,0,0,0,0,0
ENSG00000225864,0,0,0,0,0,0
ENSG00000239257|RPL23AP1,0,0,0,0,0,0
ENSG00000273340|MICE,0,0,0,0,0,0
ENSG00000227758|HCG9P5,0,0,0,0,0,0
ENSG00000199290|Y_RNA,0,0,0,0,0,0
ENSG00000235821|IFITM4P,0,0,0,0,0,0
ENSG00000272236,0,0,0,0,0,0
ENSG00000285761,0,0,0,0,0,0
ENSG00000270896,0,0,0,0,0,0
ENSG00000290710|HLA-V,0,0,0,0,0,0
ENSG00000176998|HCG4,0,0,0,0,0,0
ENSG00000181126|HLA-V,0,0,0,0,0,0
ENSG00000261548|HLA-P,0,0,0,0,0,0
ENSG00000213880|RPL7AP7,0,0,0,0,0,0
ENSG00000237042|MICG,0,0,0,0,0,0
ENSG00000204632|HLA-G,0,0,0,0,0,0
ENSG00000229142|HCG4P8,0,0,0,0,0,0
ENSG00000290870,0,0,0,0,0,0
ENSG00000285799,0,0,0,0,0,0
ENSG00000293508|POLR1HASP,0,0,0,0,0,0
ENSG00000281831|HCP5B,0,0,0,0,0,0
ENSG00000230521,0,0,0,0,0,0
ENSG00000310469|HLA-H,0,0,0,0,0,0
ENSG00000206341|HLA-H,0,0,0,0,0,0
ENSG00000231130|HLA-T,0,0,0,0,0,0
ENSG00000233677|DDX39BP1,0,0,0,0,0,0
ENSG00000235963|MCCD1P1,0,0,0,0,0,0
ENSG00000310508,0,0,0,0,0,0
ENSG00000310496,0,0,0,0,0,0
ENSG00000227262|HCG4B,0,0,0,0,0,0
ENSG00000230795|HLA-K,0,0,0,0,0,0
ENSG00000228078|HLA-U,0,0,0,0,0,0
ENSG00000206503|HLA-A,0,0,0,0,0,0
ENSG00000227766,0,0,0,0,0,0
ENSG00000235290|HLA-W,0,0,0,0,0,0
ENSG00000310474,0,0,0,0,0,0
ENSG00000229390|MICD,0,0,0,0,0,0
ENSG00000204625|HCG9,0,0,0,0,0,0
ENSG00000310512,0,0,0,0,0,0
ENSG00000238024|DDX39BP2,0,0,0,0,0,0
ENSG00000224312|MCCD1P2,0,0,0,0,0,0
ENSG00000290574,0,0,0,0,0,0
ENSG00000237669,0,0,0,0,0,0
ENSG00000204622|HLA-J,0,0,0,0,0,0
ENSG00000232757|ETF1P1,0,0,0,0,0,0
ENSG00000278104,0,0,0,0,0,0
ENSG00000204623|POLR1HASP,0,0,0,0,0,0
ENSG00000275856,0,0,0,0,0,0
ENSG00000066379|POLR1H,0,0,0,0,0,0
ENSG00000278773,0,0,0,0,0,0
ENSG00000204619|PPP1R11,0,0,0,0,0,0
ENSG00000204618|RNF39,0,0,0,0,0,0
ENSG00000231226|TRIM31-AS1,0,0,0,0,0,0
ENSG00000204616|TRIM31,0,0,0,0,0,0
ENSG00000252228,0,0,0,0,0,0
ENSG00000204614|TRIM40,0,0,0,0,0,0
ENSG00000204613|TRIM10,0,0,0,0,0,0
ENSG00000204610|TRIM15,0,0,0,0,0,0
ENSG00000234127|TRIM26,0,0,0,0,0,0
ENSG00000233892|PAIP1P1,0,0,0,0,0,0
ENSG00000231074|HCG18,0,0,0,0,0,0
ENSG00000236475|TRIM26BP,0,0,0,0,0,0
ENSG00000291097|HLA-L,0,0,0,0,0,0
ENSG00000243753|HLA-L,0,0,0,0,0,0
ENSG00000280128,0,0,0,0,0,0
ENSG00000204599|TRIM39,0,0,0,0,0,0
ENSG00000248167|TRIM39-RPP21,0,0,0,0,0,0
ENSG00000241370|RPP21,0,0,0,0,0,0
ENSG00000224372|HLA-N,0,0,0,0,0,0
ENSG00000224486|HCG19P,0,0,0,0,0,0
ENSG00000236405|UBQLN1P1,0,0,0,0,0,0
ENSG00000226577|MICC,0,0,0,0,0,0
ENSG00000286301,0,0,0,0,0,0
ENSG00000305795,0,0,0,0,0,0
ENSG00000288805,0,0,0,0,0,0
ENSG00000299674,0,0,0,0,0,0
ENSG00000229068|TMPOP1,0,0,0,0,0,0
ENSG00000224936|SUCLA2P1,0,0,0,0,0,0
ENSG00000236603|RANP1,0,0,0,0,0,0
ENSG00000204592|HLA-E,0,0,0,0,0,0
ENSG00000303124,0,0,0,0,0,0
ENSG00000235781|LINC02569,0,0,0,0,0,0
ENSG00000204590|GNL1,0,0,0,0,0,0
ENSG00000308190,0,0,0,0,0,0
ENSG00000204576|PRR3,0,0,0,0,0,0
ENSG00000290047,0,0,0,0,0,0
ENSG00000204574|ABCF1,0,0,0,0,0,0
ENSG00000216101|MIR877,0,0,0,0,0,0
ENSG00000204569|PPP1R10,0,0,0,0,0,0
ENSG00000204568|MRPS18B,0,0,0,0,0,0
ENSG00000137343|ATAT1,0,0,0,0,0,0
ENSG00000228415|PTMAP1,0,0,0,0,0,0
ENSG00000204564|C6orf136,0,0,0,0,0,0
ENSG00000204560|DHX16,0,0,0,0,0,0
ENSG00000146112|PPP1R18,0,0,0,0,0,0
ENSG00000137404|NRM,0,0,0,0,0,0
ENSG00000230449|RPL7P4,0,0,0,0,0,0
ENSG00000137337|MDC1,0,0,0,0,0,0
ENSG00000224328|MDC1-AS1,0,0,0,0,0,0
ENSG00000196230|TUBB,0,0,0,0,0,0
ENSG00000272540,0,0,0,0,0,0
ENSG00000137312|FLOT1,0,0,0,0,0,0
ENSG00000201988|Y_RNA,0,0,0,0,0,0
ENSG00000272273|IER3-AS1,0,0,0,0,0,0
ENSG00000137331|IER3,0,0,0,0,0,0
ENSG00000228022|HCG20,0,0,0,0,0,0
ENSG00000263608|RN7SL353P,0,0,0,0,0,0
ENSG00000298801,0,0,0,0,0,0
ENSG00000296065,0,0,0,0,0,0
ENSG00000296082,0,0,0,0,0,0
ENSG00000214894|LINC00243,0,0,0,0,0,0
ENSG00000293879,0,0,0,0,0,0
ENSG00000293897,0,0,0,0,0,0
ENSG00000237923|LINC02570,0,0,0,0,0,0
ENSG00000202241|RN7SKP186,0,0,0,0,0,0
ENSG00000237775|DDR1-DT,0,0,0,0,0,0
ENSG00000204580|DDR1,0,0,0,0,0,0
ENSG00000284370|MIR4640,0,0,0,0,0,0
ENSG00000213780|GTF2H4,0,0,0,0,0,0
ENSG00000288473,0,0,0,0,0,0
ENSG00000137411|VARS2,0,0,0,0,0,0
ENSG00000196260|SFTA2,0,0,0,0,0,0
ENSG00000252761|Y_RNA,0,0,0,0,0,0
ENSG00000310558,0,0,0,0,0,0
ENSG00000168631|MUCL3,0,0,0,0,0,0
ENSG00000233529|HCG21,0,0,0,0,0,0
ENSG00000275906|NAPGP2,0,0,0,0,0,0
ENSG00000204544|MUC21,0,0,0,0,0,0
ENSG00000299738,0,0,0,0,0,0
ENSG00000261272|MUC22,0,0,0,0,0,0
ENSG00000297077,0,0,0,0,0,0
ENSG00000228789|HCG22,0,0,0,0,0,0
ENSG00000222895|RNU6-1133P,0,0,0,0,0,0
ENSG00000204542|C6orf15,0,0,0,0,0,0
ENSG00000204540|PSORS1C1,0,0,0,0,0,0
ENSG00000204539|CDSN,0,0,0,0,0,0
ENSG00000204538|PSORS1C2,0,0,0,0,0,0
ENSG00000238211|POLR2LP1,0,0,0,0,0,0
ENSG00000204536|CCHCR1,0,0,0,0,0,0
ENSG00000137310|TCF19,0,0,0,0,0,0
ENSG00000204531|POU5F1,0,0,0,0,0,0
ENSG00000204528|PSORS1C3,0,0,0,0,0,0
ENSG00000272501,0,0,0,0,0,0
ENSG00000298457,0,0,0,0,0,0
ENSG00000206344|HCG27,0,0,0,0,0,0
ENSG00000271821,0,0,0,0,0,0
ENSG00000255726,0,0,0,0,0,0
ENSG00000255899,0,0,0,0,0,0
MSTRG.1540|HLA-S,0,0,0,0,0,0
ENSG00000272221|MICA-AS1,0,0,0,0,0,0
ENSG00000297040,0,0,0,0,0,0
ENSG00000204520|MICA,0,0,0,0,0,0
ENSG00000288587,0,0,0,0,0,0
ENSG00000199332|Y_RNA,0,0,0,0,0,0
ENSG00000230174|LINC01149,0,0,0,0,0,0
ENSG00000233902,0,0,0,0,0,0
ENSG00000206337|HCP5,0,0,0,0,0,0
ENSG00000286940|MICB-DT,0,0,0,0,0,0
ENSG00000204516|MICB,0,0,0,0,0,0
ENSG00000201680|Y_RNA,0,0,0,0,0,0
ENSG00000256851,0,0,0,0,0,0
ENSG00000219797|PPIAP9,0,0,0,0,0,0
ENSG00000225499|RPL15P4,0,0,0,0,0,0
ENSG00000204511|MCCD1,0,0,0,0,0,0
ENSG00000198563|DDX39B,0,0,0,0,0,0
ENSG00000254870|ATP6V1G2-DDX39B,0,0,0,0,0,0
ENSG00000201785|SNORD117,0,0,0,0,0,0
ENSG00000265236|SNORD84,0,0,0,0,0,0
ENSG00000299760,0,0,0,0,0,0
ENSG00000234006|DDX39B-AS1,0,0,0,0,0,0
ENSG00000213760|ATP6V1G2,0,0,0,0,0,0
ENSG00000204498|NFKBIL1,0,0,0,0,0,0
ENSG00000289406,0,0,0,0,0,0
ENSG00000226979|LTA,0,0,0,0,0,0
ENSG00000232810|TNF,0,0,0,0,0,0
ENSG00000227507|LTB,0,0,0,0,0,0
ENSG00000204482|LST1,0,0,0,0,0,0
ENSG00000204475|NCR3,0,0,0,0,0,0
ENSG00000289375,0,0,0,0,0,0
ENSG00000230622|UQCRHP1,0,0,0,0,0,0
ENSG00000204472|AIF1,0,0,0,0,0,0
ENSG00000301898,0,0,0,0,0,0
ENSG00000204469|PRRC2A,0,0,0,0,0,0
ENSG00000291302,0,0,0,0,0,0
ENSG00000200816|SNORA38,0,0,0,0,0,0
ENSG00000289282,0,0,0,0,0,0
ENSG00000274494|MIR6832,0,0,0,0,0,0
ENSG00000204463|BAG6,0,0,0,0,0,0
ENSG00000204444|APOM,0,0,0,0,0,0
ENSG00000204439|C6orf47,0,0,0,0,0,0
ENSG00000227198|C6orf47-AS1,0,0,0,0,0,0
ENSG00000204438|GPANK1,0,0,0,0,0,0
ENSG00000201207|Y_RNA,0,0,0,0,0,0
ENSG00000204435|CSNK2B,0,0,0,0,0,0
ENSG00000263020,0,0,0,0,0,0
ENSG00000240053|LY6G5B,0,0,0,0,0,0
ENSG00000204428|LY6G5C,0,0,0,0,0,0
ENSG00000204427|ABHD16A,0,0,0,0,0,0
ENSG00000204422,0,0,0,0,0,0
ENSG00000266776|MIR4646,0,0,0,0,0,0
ENSG00000204424|LY6G6F,0,0,0,0,0,0
ENSG00000250641|LY6G6F-LY6G6D,0,0,0,0,0,0
ENSG00000293479,0,0,0,0,0,0
ENSG00000255552|LY6G6E,0,0,0,0,0,0
ENSG00000244355|LY6G6D,0,0,0,0,0,0
ENSG00000204420|MPIG6B,0,0,0,0,0,0
ENSG00000204421|LY6G6C,0,0,0,0,0,0
ENSG00000213722|DDAH2,0,0,0,0,0,0
ENSG00000213719|CLIC1,0,0,0,0,0,0
ENSG00000204410|MSH5,0,0,0,0,0,0
ENSG00000255152|MSH5-SAPCD1,0,0,0,0,0,0
ENSG00000252743|RNU6-850P,0,0,0,0,0,0
ENSG00000228727|SAPCD1,0,0,0,0,0,0
ENSG00000235663|SAPCD1-AS1,0,0,0,0,0,0
ENSG00000204396|VWA7,0,0,0,0,0,0
ENSG00000204394|VARS1,0,0,0,0,0,0
ENSG00000201555|Y_RNA,0,0,0,0,0,0
ENSG00000204392|LSM2,0,0,0,0,0,0
ENSG00000308871,0,0,0,0,0,0
ENSG00000204390|HSPA1L,0,0,0,0,0,0
ENSG00000204389|HSPA1A,0,0,0,0,0,0
ENSG00000289637,0,0,0,0,0,0
ENSG00000204387|SNHG32,0,0,0,0,0,0
ENSG00000289829,0,0,0,0,0,0
ENSG00000204388|HSPA1B,0,0,0,0,0,0
ENSG00000201823|SNORD48,0,0,0,0,0,0
ENSG00000201754|SNORD52,0,0,0,0,0,0
ENSG00000204386|NEU1,0,0,0,0,0,0
ENSG00000204385|SLC44A4,0,0,0,0,0,0
ENSG00000237080|EHMT2-AS1,0,0,0,0,0,0
ENSG00000204371|EHMT2,0,0,0,0,0,0
ENSG00000166278|C2,0,0,0,0,0,0
ENSG00000204366|ZBTB12,0,0,0,0,0,0
ENSG00000244255,0,0,0,0,0,0
ENSG00000306378,0,0,0,0,0,0
ENSG00000281756|C2-AS1,0,0,0,0,0,0
ENSG00000243649|CFB,0,0,0,0,0,0
ENSG00000204356|NELFE,0,0,0,0,0,0
ENSG00000284446|MIR1236,0,0,0,0,0,0
ENSG00000204351|SKIC2,0,0,0,0,0,0
ENSG00000204348|DXO,0,0,0,0,0,0
ENSG00000204344|WHR1,0,0,0,0,0,0
ENSG00000244731|C4A,0,0,0,0,0,0
ENSG00000233627|C4A-AS1,0,0,0,0,0,0
ENSG00000290788,0,0,0,0,0,0
ENSG00000204338|CYP21A1P,0,0,0,0,0,0
ENSG00000308247,0,0,0,0,0,0
ENSG00000248290|TNXA,0,0,0,0,0,0
ENSG00000308228,0,0,0,0,0,0
ENSG00000250535|WHR1B,0,0,0,0,0,0
ENSG00000224389|C4B,0,0,0,0,0,0
ENSG00000229776|C4B-AS1,0,0,0,0,0,0
ENSG00000231852|CYP21A2,0,0,0,0,0,0
ENSG00000168477|TNXB,0,0,0,0,0,0
ENSG00000294466,0,0,0,0,0,0
ENSG00000252512|RNA5SP206,0,0,0,0,0,0
ENSG00000284829,0,0,0,0,0,0
ENSG00000286974,0,0,0,0,0,0
ENSG00000213676|ATF6B,0,0,0,0,0,0
ENSG00000204315|FKBPL,0,0,0,0,0,0
ENSG00000221988|PPT2,0,0,0,0,0,0
ENSG00000204314|PRRT1,0,0,0,0,0,0
ENSG00000285085,0,0,0,0,0,0
ENSG00000284954,0,0,0,0,0,0
ENSG00000258388|PPT2-EGFL8,0,0,0,0,0,0
ENSG00000241404|EGFL8,0,0,0,0,0,0
ENSG00000204310|AGPAT1,0,0,0,0,0,0
ENSG00000284469|MIR6721,0,0,0,0,0,0
ENSG00000301753,0,0,0,0,0,0
ENSG00000204308|RNF5,0,0,0,0,0,0
ENSG00000277264|MIR6833,0,0,0,0,0,0
ENSG00000204305|AGER,0,0,0,0,0,0
ENSG00000273333,0,0,0,0,0,0
ENSG00000204304|PBX2,0,0,0,0,0,0
ENSG00000305139,0,0,0,0,0,0
ENSG00000213654|GPSM3,0,0,0,0,0,0
ENSG00000204301|NOTCH4,0,0,0,0,0,0
ENSG00000225914|TSBP1-AS1,0,0,0,0,0,0
ENSG00000204296|TSBP1,0,0,0,0,0,0
ENSG00000237285|HNRNPA1P2,0,0,0,0,0,0
ENSG00000223335|RNU6-603P,0,0,0,0,0,0
ENSG00000204290|BTNL2,0,0,0,0,0,0
ENSG00000299769,0,0,0,0,0,0
ENSG00000299747,0,0,0,0,0,0
ENSG00000204287|HLA-DRA,0,0,0,0,0,0
ENSG00000196301|HLA-DRB9,0,0,0,0,0,0
ENSG00000310084,0,0,0,0,0,0
ENSG00000307923,0,0,0,0,0,0
ENSG00000198502|HLA-DRB5,0,0,0,0,0,0
ENSG00000304559,0,0,0,0,0,0
ENSG00000304542,0,0,0,0,0,0
ENSG00000251916|RNU1-61P,0,0,0,0,0,0
ENSG00000290878|HLA-DRB6,0,0,0,0,0,0
ENSG00000229391|HLA-DRB6,0,0,0,0,0,0
ENSG00000196126|HLA-DRB1,0,0,0,0,0,0
ENSG00000307907,0,0,0,0,0,0
ENSG00000309733,0,0,0,0,0,0
ENSG00000196735|HLA-DQA1,0,0,0,0,0,0
ENSG00000179344|HLA-DQB1,0,0,0,0,0,0
ENSG00000223534|HLA-DQB1-AS1,0,0,0,0,0,0
ENSG00000303029,0,0,0,0,0,0
ENSG00000302994,0,0,0,0,0,0
ENSG00000235040|MTCO3P1,0,0,0,0,0,0
ENSG00000232080,0,0,0,0,0,0
ENSG00000226030|HLA-DQB3,0,0,0,0,0,0
ENSG00000237541|HLA-DQA2,0,0,0,0,0,0
ENSG00000263649|MIR3135B,0,0,0,0,0,0
ENSG00000232629|HLA-DQB2,0,0,0,0,0,0
ENSG00000302653,0,0,0,0,0,0
ENSG00000241106|HLA-DOB,0,0,0,0,0,0
ENSG00000250264,0,0,0,0,0,0
ENSG00000307274,0,0,0,0,0,0
ENSG00000204267|TAP2,0,0,0,0,0,0
ENSG00000204264|PSMB8,0,0,0,0,0,0
ENSG00000204261|PSMB8-AS1,0,0,0,0,0,0
ENSG00000240065|PSMB9,0,0,0,0,0,0
ENSG00000168394|TAP1,0,0,0,0,0,0
ENSG00000293216,0,0,0,0,0,0
ENSG00000234515|PPP1R2P1,0,0,0,0,0,0
ENSG00000289559,0,0,0,0,0,0
ENSG00000289047,0,0,0,0,0,0
ENSG00000235301|HLA-Z,0,0,0,0,0,0
ENSG00000242574|HLA-DMB,0,0,0,0,0,0
ENSG00000248993,0,0,0,0,0,0
ENSG00000204257|HLA-DMA,0,0,0,0,0,0
ENSG00000204256|BRD2,0,0,0,0,0,0
ENSG00000223837,0,0,0,0,0,0
ENSG00000263756,0,0,0,0,0,0
ENSG00000204252|HLA-DOA,0,0,0,0,0,0
ENSG00000294261,0,0,0,0,0,0
ENSG00000231389|HLA-DPA1,0,0,0,0,0,0
ENSG00000223865|HLA-DPB1,0,0,0,0,0,0
ENSG00000224796|RPL32P1,0,0,0,0,0,0
ENSG00000231461|HLA-DPA2,0,0,0,0,0,0
ENSG00000228688|COL11A2P1,0,0,0,0,0,0
ENSG00000291111,0,0,0,0,0,0
ENSG00000224557|HLA-DPB2,0,0,0,0,0,0
ENSG00000301971,0,0,0,0,0,0
ENSG00000301948,0,0,0,0,0,0
ENSG00000237398|HLA-DPA3,0,0,0,0,0,0
ENSG00000230313|HCG24,0,0,0,0,0,0
ENSG00000204248|COL11A2,0,0,0,0,0,0
ENSG00000305994,0,0,0,0,0,0
ENSG00000204231|RXRB,0,0,0,0,0,0
ENSG00000202441|RNY4P10,0,0,0,0,0,0
ENSG00000112473|SLC39A7,0,0,0,0,0,0
ENSG00000204228|HSD17B8,0,0,0,0,0,0
ENSG00000306895,0,0,0,0,0,0
ENSG00000288751,0,0,0,0,0,0
ENSG00000199036|MIR219A1,0,0,0,0,0,0
ENSG00000204227|RING1,0,0,0,0,0,0
ENSG00000306705,0,0,0,0,0,0
ENSG00000225463|ZNF70P1,0,0,0,0,0,0
ENSG00000223457|HTATSF1P1,0,0,0,0,0,0
ENSG00000272217,0,0,0,0,0,0
ENSG00000232940|HCG25,0,0,0,0,0,0
ENSG00000223501|VPS52,0,0,0,0,0,0
ENSG00000231500|RPS18,0,0,0,0,0,0
ENSG00000235863|B3GALT4,0,0,0,0,0,0
ENSG00000227057|WDR46,0,0,0,0,0,0
ENSG00000284517|MIR6873,0,0,0,0,0,0
ENSG00000204220|PFDN6,0,0,0,0,0,0
ENSG00000284064|MIR6834,0,0,0,0,0,0
ENSG00000237441|RGL2,0,0,0,0,0,0
ENSG00000289100,0,0,0,0,0,0
ENSG00000231925|TAPBP,0,0,0,0,0,0
ENSG00000236104|ZBTB22,0,0,0,0,0,0
ENSG00000204209|DAXX,0,0,0,0,0,0
ENSG00000285064,0,0,0,0,0,0
ENSG00000286920|SMIM40,0,0,0,0,0,0
ENSG00000229596|MYL12BP3,0,0,0,0,0,0
ENSG00000310006,0,0,0,0,0,0
ENSG00000228285|LYPLA2P1,0,0,0,0,0,0
ENSG00000225644|RPL35AP4,0,0,0,0,0,0
ENSG00000237649|KIFC1,0,0,0,0,0,0
ENSG00000204194|RPL12P1,0,0,0,0,0,0
ENSG00000112511|PHF1,0,0,0,0,0,0
ENSG00000112514|CUTA,0,0,0,0,0,0
ENSG00000197283|SYNGAP1,0,0,0,0,0,0
ENSG00000274259|SYNGAP1-AS1,0,0,0,0,0,0
ENSG00000284256|MIR5004,0,0,0,0,0,0
ENSG00000213588|ZBTB9,0,0,0,0,0,0
ENSG00000293518,0,0,0,0,0,0
ENSG00000242014|RN7SL26P,0,0,0,0,0,0
ENSG00000276746|Metazoa_SRP,0,0,0,0,0,0
ENSG00000296370,0,0,0,0,0,0
ENSG00000030110|BAK1,0,0,0,0,0,0
ENSG00000296349,0,0,0,0,0,0
ENSG00000204188|GGNBP1,0,0,0,0,0,0
ENSG00000197251|LINC00336,0,0,0,0,0,0
ENSG00000309063,0,0,0,0,0,0
ENSG00000309080,0,0,0,0,0,0
ENSG00000096433|ITPR3,0,0,0,0,0,0
ENSG00000299591|ITPR3-AS1,0,0,0,0,0,0
ENSG00000301290,0,0,0,0,0,0
ENSG00000137288|UQCC2,0,0,0,0,0,0
ENSG00000266509|MIR3934,0,0,0,0,0,0
ENSG00000161896|IP6K3,0,0,0,0,0,0
ENSG00000161904|LEMD2,0,0,0,0,0,0
ENSG00000096395|MLN,0,0,0,0,0,0
ENSG00000287089,0,0,0,0,0,0
ENSG00000249346|LINC01016,0,0,0,0,0,0
ENSG00000304146,0,0,0,0,0,0
ENSG00000271362|ANKRD36P2,0,0,0,0,0,0
ENSG00000233183,0,0,0,0,0,0
ENSG00000276824|MIR7159,0,0,0,0,0,0
ENSG00000304170,0,0,0,0,0,0
ENSG00000221697|MIR1275,0,0,0,0,0,0
ENSG00000124493|GRM4,0,0,0,0,0,0
ENSG00000296236,0,0,0,0,0,0
ENSG00000271231|KRT18P9,0,0,0,0,0,0
ENSG00000307009,0,0,0,0,0,0
ENSG00000214810|CYCSP55,0,0,0,0,0,0
ENSG00000137309|HMGA1,0,0,0,0,0,0
ENSG00000288879,0,0,0,0,0,0
ENSG00000276404|MIR6835,0,0,0,0,0,0
ENSG00000295821,0,0,0,0,0,0
ENSG00000186577|SMIM29,0,0,0,0,0,0
ENSG00000225339|SMIM29-AS1,0,0,0,0,0,0
ENSG00000220583|RPL35P2,0,0,0,0,0,0
ENSG00000272325|NUDT3,0,0,0,0,0,0
ENSG00000270800|RPS10-NUDT3,0,0,0,0,0,0
ENSG00000295974,0,0,0,0,0,0
ENSG00000124614|RPS10,0,0,0,0,0,0
ENSG00000124507|PACSIN1,0,0,0,0,0,0
ENSG00000124664|SPDEF,0,0,0,0,0,0
ENSG00000196114|IFITM3P3,0,0,0,0,0,0
ENSG00000196821|ILRUN,0,0,0,0,0,0
ENSG00000299697,0,0,0,0,0,0
ENSG00000216636|RPL7P25,0,0,0,0,0,0
ENSG00000265123|RN7SL200P,0,0,0,0,0,0
ENSG00000220643,0,0,0,0,0,0
